url,tipo,nome_popular,nome_cientifico,ordem,familia,origem,alimentacao,sociabilidade,ph,ph_min,ph_max,temperatura_ideal,temp_min_c,temp_max_c,expectativa_vida,manutencao,tamanho_adulto,iluminacao,co2,crescimento,posicionamento,companheiros_sugeridos,imagem_principal_url,imagens_galeria,raw_description_snippet
https://www.kauar.com.br/agua-doce/barbos-e-danios/barbus-sumatra-verde-puntius-tetrazona,peixe_ou_camarao,Barbus Sumatra Verde,Puntius Tetrazona,,,,,,6.0 a 8.0,6.0,8.0,23ºC e 27ºC,23.0,27.0,,,,,,,,Barbo como o Tetra Amandae e com outros de sua espécie,https://images.tcdn.com.br/img/img_prod/749804/barbus_sumatra_verde_puntius_tetrazona_829_1_1e9afa2ce0bbe91835031699f2ea3046.jpg,,"Barbus Sumatra Verde | Puntius Tetrazona
Peixes de Aquário
Peixes Ornamentais
Origem:
região sudeste da Ásia.
Características:
o Barbo Sumatra Verde é um peixinho muito tranquilo. Pacífico e de tamanho reduzido, o Barbo chega a alcançar 5 cm, por isso é muito procurado por aquaristas de aquários plantados. Uma das características mais famosas desse peixe é a sua queda por ""beliscar"" a barbatana de outros peixes, barbatanas longas são as suas favoritas, por isso Bandeiras e Bettas são suas vítimas prediletas.
Comportamento e convivência com outras espécies:
o Barbo é um peixe muito pacífico, po"
https://www.kauar.com.br/agua-doce/barbos-e-danios/barbus-titteya-albino-puntius-tetrazona,peixe_ou_camarao,Barbo Titeia Albino Super Red,Puntius Titteya,,,,,,6.0 a 8.0,6.0,8.0,23ºC e 27ºC,23.0,27.0,,,,,,,,Barbo como o Tetra Amandae e com outros de sua espécie,https://images.tcdn.com.br/img/img_prod/749804/barbo_titeia_albino_super_red_puntius_titteya_833_1_315b88066c293f568e7f1527721a5118.jpg,,"Barbo Titeia Albino | Puntius Titteya
Peixes de Aquário
Peixes Ornamentais
Origem:
região sudeste da Ásia.
Características:
o Barbo Titeia é um peixinho muito tranquilo. Pacífico e de tamanho reduzido, o Barbo chega a alcançar 5 cm, por isso é muito procurado por aquaristas de aquários plantados.
Comportamento e convivência com outras espécies:
o Barbo é um peixe muito pacífico, por isso é uma ótima opção para quem tem aquário comunitário, porém podem demonstrar algum comportamento competitivo na briga pela hierarquia e em época de reprodução. Aqui na
Kauar
você encontra várias espécies de
pei"
https://www.kauar.com.br/agua-doce/barbos-e-danios/barbus-titteya-puntius-titteya,peixe_ou_camarao,Barbo Titeia Super Red,,,,,,,6.0 a 8.0,6.0,8.0,23ºC e 27ºC,23.0,27.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/barbo_titeia_super_red_puntius_titteya_super_vermelho_e_super_lindo_831_1_e6022d8c1daae7c02dedcdff61a25866.jpg,,"BARBO TITEIA SUPER REDE: OLHA QUE PEIXE DE ÁGUA DOCE MAIS LINDO!
O Barbo Titteya é um peixinho muito tranquilo, ele se destaca pelo seu colorido intenso e seu comportamento ativo. Pacífico e de tamanho reduzido, o Barbo chega a alcançar 5 cm, por isso é muito procurado por aquaristas de aquários plantados.
COMPORTAMENTO E CONVIVÊNCIA COM OUTRAS ESPÉCIES
O Barbo é um peixe muito pacífico, por isso é uma ótima opção para quem tem aquário comunitário, porém podem demonstrar algum comportamento competitivo na briga pela hierarquia e em época de reprodução.
AMBIENTAÇÃO DO AQUÁRIO
Apesar de pequeno,"
https://www.kauar.com.br/agua-doce/camaroes/camarao-anao-potimirim-potimirim,peixe_ou_camarao,Nano Camarão Filtrador,Camarão Anão,,,,,,"6,4 a 7",6.4,7.0,18ºC a 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/camaro_ano_05_a_1_cm_potimirim_potimirim_1_20260821120355_4a1aaf10729a.png,,"Você já ouviu falar do Nano Camarão Filtrador, também conhecido como Potimirim? Venha conhecer e se encantar por esse camarão minúsculo nativo do Brasil, encontrado na Mata Atlântica. Venha descobrir um pouco mais sobre ele.
O Nano Camarão Filtrador é um daqueles animais que vivem muito perto da civilização, mas muitas vezes são ignorados. O Nano Camarão Filtrador, que também pode ser chamado de camarão anão brasileiro, ou Potimirim, atinge no máximo de 2,5 cm, para as fêmeas, e 1,5 para os machos. Pode ser facilmente confundido com os seus primos asiáticos, os Neocaridinas, mas são espécies t"
https://www.kauar.com.br/agua-doce/camaroes/camarao-black-sakura-chocolate-neocaridina-heteropoda,peixe_ou_camarao,Camarão Black Sakura,Neocaridina davidi,,,,,,"6,5",6.5,6.5,21ºC e 27ºC,21.0,27.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/camarao_black_sakura_1_a_2_cm_neocaridina_davidi_883_1_a0fb36f128155c9b509411d2d697b206.jpg,,"CAMARÃO BLACK SAKURA
As neocaridinas, como o Camarão Black Sakura, recebem diversos nomes populares dependendo da cor. As variedades coloridas foram criadas em cativeiro pois, no habitat de origem, as neocaridinas possuem cores mais neutras e menos vibrantes. Elas medem cerca de 2,5 cm até 3 cm com expectativa de vida de até 2 anos. As cores dos camarões neocaridinas se tornam mais intensas em condições ideais no aquário, parâmetros da água e exposição à luz equilibrados, além de alimentação adequada. Quando atingem a maturidade sexual, suas cores também ficam mais realçadas.
O Camarão Black S"
https://www.kauar.com.br/agua-doce/camaroes/camarao-blue-fantasy-dream-neocaridina-heteropoda,peixe_ou_camarao,Camarão Blue Fantasy Dream,Neocaridina davidi,,,,,,"6,5",6.5,6.5,21ºC e 27ºC,21.0,27.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/camarao_blue_fantasy_dream_1_a_2_cm_neocaridina_davidi_881_1_a68b4a9b9f1ffdcd86a13c42a977248f.jpg,,"CAMARÃO BLUE FANTASY DREAM
As neocaridinas, como o Camarão Blue Fantasy Dream, recebem diversos nomes populares dependendo da cor. As variedades coloridas foram criadas em cativeiro pois, no habitat de origem, as neocaridinas possuem cores mais neutras e menos vibrantes. Elas medem cerca de 2,5 cm até 3 cm com expectativa de vida de até 2 anos. As cores dos camarões neocaridinas se tornam mais intensas em condições ideais no aquário, parâmetros da água e exposição à luz equilibrados, além de alimentação adequada. Quando atingem a maturidade sexual, suas cores também ficam mais realçadas.
O Cam"
https://www.kauar.com.br/agua-doce/camaroes/camarao-orange-sakura-neocaridina-heteropoda,peixe_ou_camarao,Camarão Orange Sakura,Neocaridina davidi,,,,,,"6,5",6.5,6.5,21ºC e 27ºC,21.0,27.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/camarao_orange_sakura_1_a_2_cm_neocaridina_davidi_879_1_03f07b7e71c1df15fee917b27340fce1.jpg,,"CAMARÃO orange sakura
AS NEOCARIDINAS, COMO O CAMARÃO orange sakura, RECEBEM DIVERSOS NOMES POPULARES DEPENDENDO DA COR. AS VARIEDADES COLORIDAS FORAM CRIADAS EM CATIVEIRO POIS, NO HABITAT DE ORIGEM, AS NEOCARIDINAS POSSUEM CORES MAIS NEUTRAS E MENOS VIBRANTES. ELAS MEDEM CERCA DE 2,5 CM ATÉ 3 CM COM EXPECTATIVA DE VIDA DE ATÉ 2 ANOS. AS CORES DOS CAMARÕES NEOCARIDINAS SE TORNAM MAIS INTENSAS EM CONDIÇÕES IDEAIS NO AQUÁRIO, PARÂMETROS DA ÁGUA E EXPOSIÇÃO À LUZ EQUILIBRADOS, ALÉM DE ALIMENTAÇÃO ADEQUADA. QUANDO ATINGEM A MATURIDADE SEXUAL, SUAS CORES TAMBÉM FICAM MAIS REALÇADAS.
O Camarão Orang"
https://www.kauar.com.br/agua-doce/camaroes/camarao-red-sakura-neocaridina-heteropoda,peixe_ou_camarao,Camarão Red Sakura,Neocaridina davidi,,,,,,"6,5",6.5,6.5,21ºC e 27ºC,21.0,27.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/camarao_red_sakura_1_a_2_cm_neocaridina_davidi_875_1_256181d48cb7c9d73be024e5cd8e22ad.jpg,,"CAMARÃO red sakura
AS NEOCARIDINAS, COMO O CAMARÃO red sakura, RECEBEM DIVERSOS NOMES POPULARES DEPENDENDO DA COR. AS VARIEDADES COLORIDAS FORAM CRIADAS EM CATIVEIRO POIS, NO HABITAT DE ORIGEM, AS NEOCARIDINAS POSSUEM CORES MAIS NEUTRAS E MENOS VIBRANTES. ELAS MEDEM CERCA DE 2,5 CM ATÉ 3 CM COM EXPECTATIVA DE VIDA DE ATÉ 2 ANOS. AS CORES DOS CAMARÕES NEOCARIDINAS SE TORNAM MAIS INTENSAS EM CONDIÇÕES IDEAIS NO AQUÁRIO, PARÂMETROS DA ÁGUA E EXPOSIÇÃO À LUZ EQUILIBRADOS, ALÉM DE ALIMENTAÇÃO ADEQUADA. QUANDO ATINGEM A MATURIDADE SEXUAL, SUAS CORES TAMBÉM FICAM MAIS REALÇADAS.
O Camarão Red Sakura "
https://www.kauar.com.br/agua-doce/camaroes/camarao-yellow-neocaridina-heteropoda,peixe_ou_camarao,Camarão Yellow,Neocaridina davidi,,,,,,"6,5",6.5,6.5,21ºC e 27ºC,21.0,27.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/camarao_yellow_1_a_2_cm_neocaridina_davidi_877_1_60d2b547fccae88f1f38506c9c79da76.png,,"CAMARÃO yellow
AS NEOCARIDINAS, COMO O CAMARÃO GREEN yellow, RECEBEM DIVERSOS NOMES POPULARES DEPENDENDO DA COR. AS VARIEDADES COLORIDAS FORAM CRIADAS EM CATIVEIRO POIS, NO HABITAT DE ORIGEM, AS NEOCARIDINAS POSSUEM CORES MAIS NEUTRAS E MENOS VIBRANTES. ELAS MEDEM CERCA DE 2,5 CM ATÉ 3 CM COM EXPECTATIVA DE VIDA DE ATÉ 2 ANOS. AS CORES DOS CAMARÕES NEOCARIDINAS SE TORNAM MAIS INTENSAS EM CONDIÇÕES IDEAIS NO AQUÁRIO, PARÂMETROS DA ÁGUA E EXPOSIÇÃO À LUZ EQUILIBRADOS, ALÉM DE ALIMENTAÇÃO ADEQUADA. QUANDO ATINGEM A MATURIDADE SEXUAL, SUAS CORES TAMBÉM FICAM MAIS REALÇADAS.
O Camarão Yellow a vai "
https://www.kauar.com.br/agua-doce/camaroes/caranguejo-violinista-anao-leptuca-leptodactyla,peixe_ou_camarao,Caranguejo Violinista Anão,Leptuca leptodactyla,,,,,,7 a 8.5,7.0,8.5,20ºC a 28ºC,20.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/caranguejo_violinista_ano_15_a_2_cm_leptuca_lept_1_20251009121345_9e5bd1fd9a2c.jpg,,"Pequeno mas cheio de personalidade. Venha se apaixonar ainda mais por esse pequeno e adorável Caranguejo Semi-terrestre.
O Caranguejo Violinista Anão, também conhecido como Caranguejo-chama-maré Anão, é a menor espécie da família Leptuca, antiga Uca. Esse incrível caranguejo semi-terrestre, não passa dos 2 cm, quando adulto, o que o torna ideal para aquários, desde que tenha parte onde possa sair da agua, terrarios e paludarios. Na natureza habita as regiões costeiras do norte do Brasil, indo até a América central, em zonas de manguezais e planícies de maré. É um animal eurialino, ou seja, viv"
https://www.kauar.com.br/agua-doce/cascudos-e-coridoras/bacuzinho-roncador-6-a-10-cm-acanthodoras-spinosissimus,peixe_ou_camarao,Bacuzinho Roncador,Acanthodoras spinosissimus,,,,,,6.0 a 7.4,6.0,7.4,22ºC a 28ºC,22.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/bacuzinho_roncador_6_a_10_cm_acanthodoras_spinos_1_20250807125245_483e7cfefe51.jpg,,"Bacuzinho Roncador, um peixe carismatico, resistente curioso e exotico
O Bacuzinho Roncador, Acanthodoras spinosissimus, é uma espécie fascinante e exótica, da família dos Doradídeos, esse bagrezinho possui características que o torna único, como sua aparência peculiar, que lembra animais pré-históricos, possui manchas escuras que cobrem quase todo seu corpo, em contraste com um fundo mais claro, possui placas ósseas com espinho por ambas as laterais do seu corpo. O nome ’Roncador‘  vem do som que ele produz quando o tiramos da agua, esse som é gerado pelo atrito dos espinhos do seu corpo com "
https://www.kauar.com.br/agua-doce/cascudos-e-coridoras/cascudo-aba-branca-cascudo-l215,peixe_ou_camarao,Cascudo Aba Branca,,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_aba_branca_cascudo_l215_449_1_20201211001324.jpg,,"Cascudo Aba Branca
Cascudo L215
Peixes de Água Doce
Imagens ilustrativas: @Haakon Haager
Origem:
natural da Bacia Amazônica.
Características:
o Cascudo Aba Branca, também conhecido como Acari e Peclo é um peixe de aquário marcado por sua beleza exótica. Seu corpo é coberto por pintinhas pretas ao longo de seu comprimento. Os cascudos são peixes ornamentais de aquário muito dóceis e úteis, pois removem incansavelmente algas dos cascalhos, plantas, troncos  e vidros. Existem muitas variações de cascudos e, claro,  todos possuem características em comuns. Recobrindo a pupila, os cascudos possuem "
https://www.kauar.com.br/agua-doce/cascudos-e-coridoras/cascudo-aba-laranja-cascudo-l047,peixe_ou_camarao,Cascudo Aba Laranja,,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_aba_laranja_cascudo_l047_91_1_20201211001324.png,,"Cascudos
Cascudo Aba Laranja
Cascudo L047
Peixes de Água Doce
Imagem: Jan Sevcik
Imagem meramente ilustrativa de peixe já aclimatado
Origem:
natural da Bacia Amazônica.
Características:
em um primeiro momento o Cascudo Aba Laranja pode parecer ""emburrado"", mas esse peixe de aquário é um amor. Sua beleza exótica, marcada por sua nadadeira com detalhes laranjas em destaque ao seu corpo escuro é apenas uma das muitas qualidades que este peixe possui. Os cascudos são peixes ornamentais de aquário muito dóceis e úteis, pois removem incansavelmente algas dos cascalhos, plantas, troncos  e vidros. Ex"
https://www.kauar.com.br/agua-doce/cascudos-e-coridoras/cascudo-acacu-pirarara-cascudo-l25,peixe_ou_camarao,Cascudo Açacu Pirarara,,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_acacu_pirarara_cascudo_l25_89_1_20201211001324.jpg,,"Cascudo Acaçu Pirarara
Cascudo L25
Origem:
natural da Bacia Amazônica.
Características:
O corpo marrom com rajados mais escuros, nadadeiras laranjas e seu tamanho imponente são o charme do popular Cascuco Açacu Pirara, um peixe de aquário que faz sucesso entre os aquaristas. Os cascudos são peixes ornamentais de aquário muito dóceis e úteis, pois removem incansavelmente algas dos cascalhos, plantas, troncos  e vidros. Existem muitas variações de cascudos e, claro,  todos possuem características em comuns. Recobrindo a pupila, os cascudo possuem um apêndice que se expande ou contrai, controland"
https://www.kauar.com.br/agua-doce/cascudos-e-coridoras/cascudo-ancistrus-albino-veu,peixe_ou_camarao,Cascudo Ancistrus Albino Véu,,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_ancistrus_albino_veu_149_1_20201211001324.png,,"Cascudos
Cascudos Ancistrus Albino Véu
Imagem meramente ilustrativa de peixe já aclimatado
Origem:
natural da Bacia Amazônica.
Características:
Delicado e fofo, essas são características desse cascudo conhecido pelo seu tamanho reduzido. O Cascudo Ancistrus Albino Véu possui nadadeiras alongadas que serviram de inspiração para o seu nome popular. Os cascudos são peixes ornamentais de aquário muito dóceis e úteis, pois removem incansavelmente algas dos cascalhos, plantas, troncos  e vidros. Existem muitas variações de cascudos e, claro,  todos possuem características em comuns. Recobrindo a pup"
https://www.kauar.com.br/agua-doce/cascudos-e-coridoras/cascudo-bola-azul-cascudo-l030,peixe_ou_camarao,Cascudo L030,,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_bola_azul_cascudo_l030_445_1_20201211001324.png,,"Cascudo Bola Azul |
Cascudo L030 | Peixes de Aquário |
Peixes de Água Doce
Origem:
natural da Bacia Amazônica.
Características:
o corpo escuro repleto de pintinhas e o seu tamanho são as características que chamam atenção no Cascudo L030, o Cascudo Bola Azul. Os cascudos são peixes ornamentais de aquário muito dóceis e úteis, pois removem incansavelmente algas dos cascalhos, plantas, troncos  e vidros. Existem muitas variações de cascudos e, claro,  todos possuem características em comuns. Recobrindo a pupila, os cascudos possuem um apêndice que se expande ou contrai, controlando a entrada e s"
https://www.kauar.com.br/agua-doce/cascudos-e-coridoras/cascudo-bola-de-neve-cascudo-l142,peixe_ou_camarao,Cascudo Bola de Neve,,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_bola_de_neve_cascudo_l142_453_1_20201211001324.png,,"Cascudo Bola de Neve |
Cascudo L142 |
Peixes de Água Doce
Origem:
natural da Bacia Amazônica.
Características:
o Cascudo Bola de Neve, Cascudo L142, é um dos mais cobiçados de sua espécie, seu corpo repleto de pintinhas brancas trazem um charme especial que serviu de inspiração para o seu nome. Sua personalidade e sua beleza única o torna um dos favoritos peixes de aquário. Os cascudos são peixes ornamentais de aquário muito dóceis e úteis, pois removem incansavelmente algas dos cascalhos, plantas, troncos  e vidros. Existem muitas variações de cascudos e, claro,  todos possuem características"
https://www.kauar.com.br/agua-doce/cascudos-e-coridoras/cascudo-borracha-cascudo-l056,peixe_ou_camarao,Cascudo Borracha,,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_borracha_cascudo_l056_443_1_20201211001324.jpg,,"Cascudos
Cascudo Borracha
Cascudo L056
Peixes Ornamentais
Peixes de Água Doce
Origem:
natural da Bacia Amazônica.
Características:
o Cascudo Borracha possui cerdas nos dois lados de sua boca e sob os olhos. As cores deste peixe de aquário variam muito, indo do marrom ao dourado, dependendo do humor do peixe. Os cascudos são peixes ornamentais de aquário muito dóceis e úteis, pois removem incansavelmente algas dos cascalhos, plantas, troncos  e vidros. Existem muitas variações de cascudos e, claro,  todos possuem características em comuns. Recobrindo a pupila, os cascudo possuem um apêndice que"
https://www.kauar.com.br/agua-doce/cascudos-e-coridoras/cascudo-cara-de-mapa-peckoltia-braueri-l503,peixe_ou_camarao,Cascudo Cara de Mapa,Peckoltia braueri,,,,,,6.5 a 7.2,6.5,7.2,23ºC a 27ºC,23.0,27.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_cara_de_mapa_5_a_7_cm_peckoltia_braueri_1_20260703095220_32c6fdeb6d8c.jpg,,"CASCUDO CARA DE MAPA PARECE UMA ARTE VIVA, SEUS DETALHES ENCANTAM OS OLHARES. AMOR A PRIMEIRA VISTA.
O Cascudo cara de mapa é um dos cascudos mais bonitos que podemos colocar em nossos aquários e lagos
. Possui padrões únicos no topo da cabeça, linhas escuras que formam padrões únicos em cada individuo.
Alguns desses padrões se assemelham a mapas, dai vem o nome Cascudo Cara de Mapa.
Os cascudos são peixes ornamentais de aquário muito dóceis e úteis, pois removem incansavelmente algas dos cascalhos, plantas, troncos  e vidros. Existem muitas variações de cascudos e, claro, todos possuem caract"
https://www.kauar.com.br/agua-doce/cascudos-e-coridoras/cascudo-genisetiger-pseudancistrus-genisetiger,peixe_ou_camarao,Cascudo Genisetiger,Pseudancistrus genisetiger,,,,,,6.2 a 7.8,6.2,7.8,24ºC a 28ºC,24.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_genisetiger_2_a_3_cm_pseudancistrus_genis_1_20250801161405_b22ccaa24e19.jpeg,,"CASCUDO
GENISETIGER VERSATILIDADE, RESISTENCIA EM UM CORPO PEQUENO, MAS ROBUSTO. UM ÓTIMO COMEDOR DE ALGAS
O cascudo Pseudancistrus genisetiger é uma ótima opção para quem busca um cascudo pequeno e resistente, já que ele atinge um tamanho máximo de 10,3 cm, o que faz dele uma ótima opção de comedor de algas para um aquário com dimensões menores, ou para quem busca peixes menores, e pacífico, que convivam bem com outras espécies.
Nome popular:
Cascudo Genisetiger
Nome científico:
Pseudancistrus genisetiger
Ordem;
Siluriformes
Família:
L
oricariidae
Origem:
Bacia do Rio Jaguaribe, Brasil.
Améri"
